nda_number,product_number,nadac_NDC
17687,3,
17688,1,
17690,1,
17691,1,
17693,1,
17693,2,
17694,1,
17697,1,
17698,1,
17700,1,
17701,1,
17701,2,
17702,1,
17702,2,
17703,1,
17707,1,
17710,1,
17714,1,
17716,1,
17717,2,
17724,1,
17725,1,
17735,1,
17736,3,
17736,4,
17739,1,
17741,1,
17743,1,
17744,1,
17744,2,
17751,3,
17751,4,
17751,5,
17751,6,
17751,7,
17756,1,
17756,2,
17760,1,
17765,1,66993094748
17766,1,
17768,1,
17769,1,
17771,1,
17771,2,
17780,1,
17780,2,
17780,3,
17780,4,
17780,5,
17781,1,
17783,1,
17783,2,
17783,3,
17784,1,
17785,1,
17788,1,67457017750
17789,2,
17789,3,
17789,4,
17789,5,
17794,1,187006501
17794,2,187006501
17794,3,187006501
17796,1,
17799,1,
17802,1,
17806,1,
17806,2,
17807,1,
17808,1,
17808,2,
17810,1,
17812,1,54853125
17812,2,54853125
17812,3,54853125
17813,1,
17814,1,
17818,1,
17820,2,
17821,1,
17821,2,
17823,1,
17824,1,10631009630
17829,1,
17830,1,68682020025
17831,1,
17831,2,
17849,1,62559072101
17849,2,62559072101
17850,1,
17851,1,
17851,3,
17853,1,
17853,2,
17854,1,62559029601
17854,2,62559029601
17856,1,
17857,1,
17857,2,
17857,4,
17858,1,
17862,1,
17862,4,
17863,1,
17864,1,
17865,1,
17866,1,
17867,1,338004747
17869,1,
17871,1,
17874,1,10019055390
17875,1,
17876,1,
17884,1,
17892,1,9001759
17892,2,9001759
17892,3,9001759
17895,1,
17895,2,
17895,3,
17902,1,
17903,1,
17906,1,
17907,1,
17911,1,
17911,2,
17914,1,
17917,1,
17919,2,
17920,2,
17920,3,
17920,4,
17920,5,
17922,1,
17922,2,
17922,3,
17923,1,
17923,2,
17924,1,
17938,1,
17939,2,
17941,2,
17943,1,
17943,3,
17944,1,
17950,1,
17952,1,
17952,2,
17954,1,
17955,1,378808545
17956,1,
17957,1,
17957,2,
17957,3,
17957,4,
17959,1,
17962,1,
17962,2,
17963,1,
17963,2,
17968,1,
17970,1,
17970,2,
17971,1,
17972,1,
17979,1,
17979,2,
17979,3,
17980,1,
17980,2,
17982,1,
17982,2,
17982,3,
17982,4,
17986,1,
17986,2,
17986,3,
17989,1,
17993,1,
17993,3,
17994,1,
17995,1,
17995,2,
18000,1,
18004,1,
18006,1,
18006,2,
18008,1,
18008,2,
18008,3,
18008,4,
18008,5,
18008,6,
18008,7,
18008,8,
18008,9,
18008,10,
18009,1,
18012,1,
18013,1,
18013,2,
18013,3,
18013,4,
18014,1,
18016,1,338004303
18017,1,
18017,2,
18017,4,
18021,1,
18021,2,
18021,3,
18021,4,
18023,1,
18024,1,
18024,2,
18025,1,
18026,1,
18027,1,62559028001
18029,1,
18030,1,
18030,2,
18030,3,
18030,4,
18030,5,
18031,1,
18031,2,
18035,1,
18035,2,
18037,1,
18037,2,
18037,3,
18037,4,
18037,5,
18037,6,
18037,7,
18037,8,
18037,9,
18039,1,
18040,1,
18044,1,63304024001
18044,2,63304024001
18045,1,
18046,1,
18047,1,
18052,2,
18053,1,
18053,2,
18053,3,
18055,1,
18057,1,
18057,2,
18057,3,
18057,4,
18058,1,
18060,1,
18060,2,
18060,3,
18061,1,
18062,1,
18063,1,
18063,2,
18063,3,
18063,4,
18063,5,
18066,1,
18067,1,
18067,2,
18069,1,
18074,1,72989040930
18076,1,
18077,1,
18080,1,
18081,1,
18082,1,
18084,1,
18086,1,68682081305
18086,2,68682081305
18087,1,
18088,1,
18089,1,
18090,1,
18096,1,
18101,1,
18102,1,
18104,1,
18104,2,
18107,1,
18110,2,
18115,1,
18116,1,
18116,2,
18117,1,
18118,1,
18118,2,
18118,3,
18118,4,
18123,1,
18123,2,
18123,3,
18124,1,
18125,1,
18127,1,
18128,1,
18132,1,
18132,2,
18132,3,
18132,4,
18138,1,
18140,1,641605010
18140,2,641605010
18141,1,
18141,2,
18144,1,
18144,2,
18144,3,
18147,2,59762014501
18147,3,59762014501
18148,1,
18150,1,
18152,1,
18153,1,
18154,1,
18154,3,
18155,1,
18156,1,
18160,1,
18161,1,
18163,1,68084054921
18163,2,68084054921
18163,3,68084054921
18163,4,68084054921
18164,1,69784055001
18164,3,69784055001
18166,1,
18166,2,
18166,3,
18166,4,
18168,1,
18173,1,
18179,1,
18181,1,
18182,2,
18183,1,
18184,1,
18185,1,
18186,1,
18191,1,
18197,1,
18197,2,
18200,1,574029201
18201,1,
18202,1,
18203,1,
18205,1,
18207,1,
18207,2,
18207,3,
18207,4,
18211,1,
18225,1,60687053511
18225,2,60687053511
18225,3,60687053511
18226,1,
18227,1,
18229,1,
18230,2,
18232,1,
18233,1,
18234,1,
18237,1,
18238,1,
18238,2,
18239,1,
18240,1,52427043090
18240,2,52427043090
18240,4,52427043090
18241,1,
18241,2,
18242,1,
18242,2,
18243,1,
18243,2,
18245,1,
18246,1,
18247,1,
18248,1,
18248,2,
18248,3,
18249,1,
18251,1,
18252,1,
18254,1,
18256,1,
18257,1,
18257,2,
18258,1,
18261,1,
18261,2,
18261,3,
18264,1,
18267,1,
18268,1,
18268,2,
18268,3,
18268,4,
18268,5,
18268,6,
18268,9,
18268,10,
18268,11,
18268,12,
18268,13,
18268,14,
18269,2,
18270,1,
18271,1,
18272,1,
18273,1,
18274,1,
18276,1,9009401
18276,2,9009401
18276,3,9009401
18276,4,9009401
18279,1,74302353
18279,2,74302353
18279,3,74302353
18281,1,
18285,1,
18285,2,
18289,1,
18290,1,
18296,1,
18297,1,
18297,2,
18299,1,
18300,1,
18303,1,
18303,2,
18303,3,
18304,1,63323046757
18304,2,63323046757
18304,3,63323046757
18304,4,63323046757
18304,5,63323046757
18307,1,
18309,1,
18310,1,
18312,1,
18312,2,
18313,1,
18314,1,
18315,1,
18316,1,
18321,1,
18327,1,
18327,2,
18332,1,
18333,1,59762040105
18335,1,
18336,1,
18337,1,51672211604
18337,2,51672211604
18337,3,51672211604
18337,4,51672211604
18340,1,
18342,1,
18342,2,
18343,1,
18343,2,
18343,3,
18343,4,
18343,5,
18343,6,
18343,7,
18353,1,
18353,2,
18354,1,
18354,2,
18358,1,
18361,1,
18362,2,
18362,3,
18362,4,
18362,5,
18362,6,
18362,7,
18362,8,
18362,9,
18362,10,
18363,1,
18365,1,
18365,2,
18365,3,
18365,4,
18365,5,
18365,6,
18365,7,
18365,8,
18365,9,
18366,1,
18369,1,
18369,2,
18370,1,
18370,2,
18371,1,
18371,2,
18371,3,
18374,1,
18375,1,
18376,1,
18379,1,
18379,2,
18379,3,
18379,4,
18379,5,
18379,6,
18379,7,
18379,8,
18380,1,
18386,1,
18388,1,
18388,2,
18388,3,
18389,1,
18397,1,
18398,1,
18398,2,
18399,1,
18400,1,
18401,1,12496075701
18405,1,
18406,1,
18406,2,
18413,1,
18413,2,
18415,1,
18415,2,
18415,3,
18417,1,
18418,1,
18419,1,
18419,2,
18419,3,
18420,1,
18421,1,
18422,1,
18422,2,
18422,3,
18423,1,
18429,1,
18439,2,
18440,2,
18445,1,
18445,2,
18449,1,
18450,1,
18452,1,
18458,1,
18459,1,
18460,1,
18460,2,
18460,3,
18460,4,
18460,5,
18460,6,
18460,7,
18460,8,
18460,9,
18461,1,
18461,2,
18461,3,
18461,4,
18462,1,
18465,1,
18467,1,
18469,1,
18470,1,
18471,1,
18473,1,
18482,1,59762100401
18482,2,59762100401
18484,1,
18485,1,
18487,1,51079007356
18487,2,51079007356
18489,1,
18494,1,
18495,1,
18497,1,
18498,1,
18499,1,
18500,1,
18501,1,
18502,1,
18502,2,
18503,1,
18504,1,
18506,1,
18507,1,
18508,1,
18509,1,
18511,1,
18512,1,
18513,2,
18514,1,
18517,1,
18517,2,
18519,1,
18520,2,
18521,1,
18522,1,
18523,1,338065604
18531,1,
18533,1,
18535,1,
18535,2,
18535,3,
18536,1,
18536,2,
18537,1,
18537,2,
18538,1,
18538,2,
18543,1,
18543,2,
18548,1,
18549,1,
18550,2,
18550,3,
18551,1,
18553,1,62559053301
18553,2,62559053301
18553,3,62559053301
18553,4,62559053301
18554,1,
18555,1,
18557,1,
18558,1,54852825
18561,1,
18562,1,
18563,1,
18564,1,
18565,1,
18565,2,
18565,3,
18565,4,
18569,1,
18569,2,
18569,5,
18571,1,
18578,1,43598021085
18578,3,43598021085
18579,1,
18580,1,
18580,2,
18581,1,
18582,1,
18584,1,
18586,1,
18587,1,
18587,2,
18587,3,
18588,1,
18588,2,
18590,1,
18592,1,
18593,1,
18593,2,
18593,3,
18594,1,51672135207
18596,1,
18598,3,
18598,4,
18599,1,
18599,2,
18602,1,68682000910
18602,2,68682000910
18602,3,68682000910
18602,4,68682000910
18603,1,
18603,2,
18603,3,
18604,1,591115930
18605,1,
18608,1,
18609,1,
18609,2,
18609,3,
18609,4,
18612,2,135053202
18612,3,135053202
18612,4,135053202
18613,1,
18614,1,
18615,1,121085416
18615,2,121085416
18620,1,
18620,2,
18621,1,
18629,1,
18629,2,
18629,3,
18629,4,
18629,5,
18629,6,
18629,7,
18629,8,
18631,1,
18632,1,338001308
18632,2,338001308
18634,1,
18642,1,713032637
18644,1,
18644,2,
18644,3,
18647,1,
18647,2,
18649,1,
18649,2,
18649,3,
18649,4,
18649,5,
18649,6,
18649,7,
18651,1,904714504
18651,2,904714504
18651,3,904714504
18652,1,68682027145
18654,1,
18654,2,
18655,1,25274251
18655,2,25274251
18656,1,
18657,1,
18658,1,63824017765
18659,1,51079020620
18659,2,51079020620
18660,1,
18662,2,
18662,3,
18662,4,
18664,1,
18664,2,
18667,1,409610226
18668,1,
18669,1,
18670,1,
18671,1,
18671,2,
18671,3,
18672,1,
18672,2,
18674,1,
18675,1,
18676,1,
18677,1,
18678,1,
18679,1,51862048601
18680,1,
18681,1,
18682,1,
18683,1,
18684,1,
18685,1,135009626
18685,2,135009626
18686,1,
18687,1,
18687,2,
18687,3,
18687,4,
18689,1,
18690,1,
18690,2,
18692,1,
18700,1,
18701,1,10147092205
18701,2,10147092205
18702,1,
18703,1,
18703,2,
18704,1,
18705,1,28595012049
18705,2,28595012049
18706,1,
18707,1,
18708,1,
18708,3,
18709,1,
18709,2,
18709,3,
18709,4,
18713,1,
18714,1,50419074701
18716,1,
18716,2,
18716,3,
18716,4,
18719,1,
18719,2,
18721,1,
18722,1,
18722,2,
18722,3,
18722,4,
18723,1,74732713
18723,2,74732713
18723,3,74732713
18725,1,
18726,1,
18730,1,
18730,2,
18731,1,
18731,2,
18731,3,
18731,4,
18733,1,
18735,1,
18735,2,
18735,3,
18735,4,
18735,5,
18735,6,
18735,7,
18737,1,
18738,1,
18740,1,
18740,2,
18741,1,66993089749
18744,1,
18744,2,
18744,3,
18744,4,
18746,2,
18747,1,
18748,1,
18749,1,
18750,2,
18751,1,
18753,1,
18753,2,
18754,1,
18754,2,
18754,3,
18757,2,
18757,3,
18758,1,
18760,1,
18760,2,
18761,1,
18761,2,
18762,1,
18763,1,
18764,1,
18764,2,
18766,2,
18766,3,
18768,1,
18770,1,
18771,1,24208080060
18774,1,
18776,2,
18776,3,
18782,1,
18785,1,
18785,2,
18786,1,
18790,1,
18792,1,
18793,1,
18794,1,
18795,1,
18796,1,
18799,1,
18800,1,409196607
18800,2,409196607
18800,3,409196607
18801,1,409488720
18801,2,409488720
18801,3,409488720
18801,4,409488720
18801,5,409488720
18801,6,409488720
18802,1,409397703
18803,1,409488820
18803,2,409488820
18803,3,409488820
18803,4,409488820
18803,5,409488820
18803,6,409488820
18804,1,
18804,2,
18806,1,
18806,2,
18807,1,
18807,2,
18807,3,
18807,4,
18810,1,67877012485
18812,1,
18812,2,
18813,1,
18814,1,
18814,2,
18814,3,
18814,4,
18817,1,
18817,2,
18817,3,
18817,4,
18818,1,
18818,2,
18821,1,
18823,1,54829925
18823,2,54829925
18826,1,
18826,2,
18826,3,
18827,1,
18828,1,
18829,1,62135006790
18829,2,62135006790
18830,1,
18830,2,
18830,3,
18830,4,
18831,1,
18831,2,
18832,2,591554310
18833,1,
18839,1,
18840,1,
18841,4,59762600201
18843,1,
18844,1,
18845,1,
18849,1,
18851,1,
18851,2,
18852,1,
18854,1,
18856,1,
18858,1,
18858,2,
18859,1,
18860,2,
18861,1,168004046
18862,1,
18863,1,
18864,1,
18865,1,168003346
18866,1,168004160
18867,1,
18868,1,
18868,2,
18869,1,
18870,1,
18871,1,
18871,2,
18872,1,
18872,2,
18873,2,
18873,3,
18873,4,
18874,1,
18874,2,
18875,1,
18875,2,
18876,1,
18876,2,
18876,3,
18876,4,
18876,5,
18876,6,
18876,7,
18876,8,
18876,9,
18877,1,591554405
18878,1,
18883,1,
18883,2,
18883,3,
18883,4,
18883,5,
18883,6,
18885,1,
18885,2,
18887,1,
18888,1,
18889,1,
18890,2,
18891,1,597003334
18891,2,597003334
18891,3,597003334
18892,1,
18893,1,
18894,1,
18894,2,
18894,3,
18895,1,
18896,1,
18897,1,
18897,2,
18897,3,
18899,1,
18900,1,
18901,1,
18902,1,63323028026
18904,1,
18905,2,
18907,1,
18911,1,
18911,2,
18911,3,
18911,4,
18911,5,
18911,6,
18911,7,
18911,8,
18911,9,
18916,1,
18916,2,
18916,3,
18916,4,
18916,5,
18916,6,
18916,7,
18916,8,
18916,9,
18916,10,
18916,11,
18917,1,
18917,3,
18920,1,
18921,1,
18922,2,
18922,3,
18922,4,
18922,5,
18923,1,
18924,1,
18924,2,
18924,3,
18924,4,
18925,1,
18925,2,
18926,1,
18927,1,78050883
18928,1,
18930,1,
18931,1,
18931,2,
18931,3,
18932,1,
18933,2,
18934,1,
18934,2,
18935,1,
18936,1,777310730
18936,3,777310730
18936,4,777310730
18936,6,777310730
18936,7,777310730
18936,8,777310730
18938,1,
18938,2,
18946,1,
18946,2,
18947,1,
18948,1,54482014407
18948,2,54482014407
18954,1,
18956,1,
18956,2,
18956,3,
18956,4,
18956,5,
18956,6,
18956,7,
18956,8,
18956,9,
18959,1,
18960,1,
18961,1,
18962,1,
18963,1,
18965,1,42192061916
18967,1,
18967,2,
18967,3,
18969,1,
18970,1,
18972,1,
18976,1,
18976,4,
18977,1,51862047106
18977,2,51862047106
18983,4,
18983,5,
18983,6,
18983,7,
18983,8,
18983,9,
18983,10,
18983,12,
18985,1,
18985,2,
18986,1,
18988,1,
18989,1,573016540
18991,1,
18996,1,
18997,1,
18998,1,68682071390
18998,2,68682071390
18998,3,68682071390
18998,5,68682071390
19001,1,
19001,2,
19001,3,
19002,1,
19002,2,
19002,3,
19004,1,
19004,2,
19005,1,
19005,2,
19005,3,
19006,1,
19008,1,
19008,2,
19008,3,
19009,1,
19010,1,
19011,1,52268010001
19011,2,52268010001
19012,1,
19012,2,
19012,3,
19012,4,
19014,1,
19018,1,
19018,3,
19022,1,
19022,2,
19024,1,
19025,1,
19028,1,
19029,1,
19030,1,
19032,1,
19032,2,
19032,3,
19033,1,
19034,1,
19034,2,
19034,3,
19034,4,
19034,5,
19034,6,
19036,1,
19037,1,
19038,1,
19039,1,
19042,1,
19042,2,
19042,4,
19044,1,
19046,1,
19046,2,
19046,3,
19046,4,
19047,1,
19048,1,472080460
19049,1,378808245
19050,1,
19055,1,
19057,1,
19057,2,
19057,3,
19057,4,
19058,1,
19059,1,
19059,2,
19059,3,
19069,1,
19071,1,44523041501
19071,2,44523041501
19071,3,44523041501
19077,1,
19079,1,71776010005
19080,1,
19080,2,
19081,2,
19081,3,
19082,1,
19082,2,
19082,3,
19083,1,
19083,2,
19083,3,
19084,1,
19085,1,
19090,1,
19091,1,
19099,1,
19099,2,
19099,3,
19099,4,
19101,1,72572017201
19101,2,72572017201
19106,1,
19111,1,
19112,1,
19112,2,
19115,1,409909441
19116,1,
19117,1,51672125304
19118,1,
19119,1,
19120,1,
19121,1,
19121,2,
19121,3,
19123,1,832532311
19123,2,832532311
19125,1,70000040701
19127,1,
19129,1,378046401
19129,3,378046401
19130,1,
19130,2,
19130,3,
19134,1,
19135,1,
19136,1,
19137,1,168005546
19138,1,
19140,1,
19141,1,168005646
19143,1,
19151,1,
19151,2,
19151,3,
19152,1,
19152,2,
19152,3,
19155,1,
19157,1,13925016604
19174,1,
19174,2,
19174,3,
19174,4,
19183,1,58914017014
19185,1,
19185,2,
19185,3,
19185,4,
19188,1,
19190,1,
19192,1,
19193,1,
19193,2,
19194,1,
19201,1,
19201,2,
19201,3,
19204,1,
19204,2,
19204,3,
19211,1,
19211,2,
19211,3,
19211,4,
19211,5,
19211,6,
19211,7,
19212,1,
19212,2,
19212,3,
19215,1,
19216,1,11980022810
19217,1,
19217,2,
19217,3,
19217,4,
19218,1,
19218,2,
19219,2,
19221,1,
19221,3,
19222,1,
19228,1,
19229,2,
19240,1,
19243,1,
19243,2,
19257,1,54482014801
19257,2,54482014801
19258,1,
19258,2,
19259,1,
19260,1,
19261,1,
19264,1,
19268,1,59762500802
19268,3,59762500802
19269,2,
19270,1,61314024503
19271,1,
19279,1,
19280,1,
19281,1,
19284,1,
19287,1,
19292,1,
19297,1,
19297,2,
19297,3,
19304,1,
19304,2,
19304,3,
19304,4,
19308,1,
19308,2,
19308,3,
19308,4,
19308,5,
19308,6,
19308,7,
19309,1,
19316,1,
19316,2,
19316,3,
19316,4,
19319,2,
19322,1,
19323,1,
19326,1,
19329,1,
19334,1,
19339,1,
19339,2,
19339,3,
19339,4,
19345,1,
19346,1,
19350,1,
19353,1,
19356,1,54766077090
19357,1,
19358,1,
19359,1,
19367,1,
19367,2,
19367,3,
19367,4,
19367,5,
19367,6,
19367,7,
19367,8,
19368,1,
19369,1,
19369,2,
19374,1,
19381,1,
19382,1,
19382,2,
19382,3,
19383,1,
19384,2,
19385,1,
19385,2,
19385,3,
19386,3,
19386,4,
19386,5,
19386,6,
19386,7,
19387,1,
19389,1,173038879
19395,1,
19395,2,
19395,3,
19398,1,
19399,1,
19400,1,
19401,1,
19404,1,
19407,1,
19408,1,
19408,2,
19412,2,
19414,1,
19416,1,
19421,1,
19422,1,46122065936
19425,1,
19428,1,
19429,3,
19430,1,49502050102
19430,2,49502050102
19430,3,49502050102
19430,4,49502050102
19432,1,
19434,1,
19435,1,
19436,1,
19437,4,
19437,5,
19437,6,
19437,7,
19437,8,
19438,1,
19438,2,
19438,3,
19438,4,
19438,5,
19439,1,
19439,2,
19440,1,
19443,1,
19443,2,
19445,1,409751716
19445,2,409751716
19451,1,
19451,2,
19452,1,68791010320
19452,2,68791010320
19452,3,68791010320
19453,1,
19456,1,
19456,2,
19462,1,
19462,2,
19463,1,82260049605
19463,2,82260049605
19465,1,
19465,2,
19466,1,
19471,1,
19471,2,
19471,3,
19471,4,
19476,1,
19478,1,
19478,2,
19479,1,
19480,1,
19481,1,327001230
19482,1,
19483,1,
19484,1,
19485,1,
19486,1,
19487,1,
19487,2,
19488,1,
19488,2,
19489,1,
19490,1,
19491,1,
19492,2,
19493,1,
19498,1,
19500,1,
19500,2,
19501,2,
19501,3,
19503,1,
19504,2,
19505,2,
19506,1,
19507,1,
19507,2,
19508,1,
19508,2,
19510,1,
19510,4,
19513,1,
19514,1,
19515,1,
19516,1,42858079901
19516,2,42858079901
19516,3,42858079901
19516,4,42858079901
19516,5,42858079901
19518,1,
19518,2,
19520,1,
19520,2,
19520,3,
19520,4,
19520,5,
19520,6,
19520,7,
19520,8,
19520,9,
19520,10,
19522,1,
19523,1,
19525,1,
19527,1,574014704
19530,1,
19531,1,
19531,2,
19532,1,
19536,1,
19537,1,
19537,2,
19537,3,
19537,4,
19543,1,
19545,1,
19546,1,
19546,2,
19548,1,
19555,1,
19557,1,
19557,2,
19558,1,
19558,2,
19558,3,
19558,4,
19558,6,
19561,3,
19564,1,
19564,2,
19564,3,
19564,4,
19565,1,
19568,1,
19569,1,178090001
19574,1,70199001730
19574,2,70199001730
19578,1,
19579,1,
19580,1,
19580,2,
19583,1,
19583,2,
19589,1,
19591,1,
19593,1,
19593,2,
19594,1,591315901
19594,2,591315901
19596,1,
19599,1,
19599,2,
19600,1,
19603,1,
19603,2,
19603,3,
19603,4,
19604,1,
19604,2,
19608,1,
19614,1,591288601
19614,2,591288601
19614,3,591288601
19614,4,591288601
19615,1,
19615,2,
19615,3,
19615,4,
19616,4,
19616,5,
19617,1,
19618,1,62559042007
19618,2,62559042007
19621,1,
19625,1,
19625,2,
19626,1,264751010
19626,2,264751010
19626,3,264751010
19626,4,264751010
19626,5,264751010
19627,1,
19627,2,
19630,1,
19630,2,
19630,3,
19630,4,
19630,5,
19630,6,
19630,7,
19630,8,
19630,9,
19630,10,
19630,11,
19630,12,
19630,13,
19630,14,
19630,15,
19630,16,
19630,17,
19630,18,
19630,19,
19630,20,
19630,21,
19630,22,
19630,23,
19630,24,
19630,25,
19630,26,
19630,27,
19630,28,
19630,29,
19630,30,
19630,31,
19630,32,
19630,33,
19630,34,
19630,35,
19630,36,
19630,37,
19630,38,
19630,39,
19630,40,
19630,41,
19630,42,
19630,43,
19630,44,
19630,45,
19630,46,
19630,47,
19630,48,
19630,49,
19630,50,
19630,51,
19630,52,
19630,53,
19631,1,264761200
19631,2,264761200
19631,3,264761200
19631,4,264761200
19631,5,264761200
19631,6,264761200
19631,7,264761200
19631,8,264761200
19631,9,264761200
19631,10,264761200
19631,11,264761200
19631,12,264761200
19631,13,264761200
19631,14,264761200
19631,15,264761200
19631,16,264761200
19632,1,264775000
19633,1,264785010
19634,1,
19634,2,
19634,3,
19635,1,264780200
19635,2,264780200
19635,3,264780200
19635,4,264780200
19635,5,264780200
19638,1,
19641,1,
19643,2,
19643,3,
19643,4,
19645,1,
19647,1,
19647,2,
19649,1,
19650,1,
19651,1,
19653,1,
19653,2,
19655,1,
19658,2,11523723708
19658,3,11523723708
19660,1,
19661,1,
19667,1,
19667,2,
19667,3,
19667,4,
19667,5,
19668,1,59762248007
19668,2,59762248007
19668,3,59762248007
19668,4,59762248007
19669,1,
19669,3,
19670,2,11523716203
19672,1,
19675,1,
19677,1,
19678,1,
19680,1,74611413
19681,1,
19681,2,
19681,3,
19681,4,
19681,5,
19681,6,
19682,1,
19682,2,
19682,3,
19683,1,
19683,2,
19683,3,
19683,4,
19684,1,69266072
19684,2,69266072
19684,3,69266072
19685,1,
19685,2,
19685,3,
19685,4,
19685,5,
19685,6,
19685,7,
19685,8,
19686,1,
19686,2,
19687,1,
19687,2,
19691,1,
19691,2,
19691,3,
19691,4,
19691,5,
19691,6,
19691,7,
19691,8,
19691,9,
19693,1,
19693,2,
19693,3,
19696,1,
19697,1,
19697,2,
19698,1,
19698,2,
19699,1,
19699,2,
19699,3,
19699,4,
19699,5,
19699,6,
19700,1,23218105
19708,1,
19708,2,
19708,3,
19708,4,
19708,5,
19708,6,
19710,1,
19710,2,
19710,3,
19710,4,
19710,5,
19711,1,
19712,1,
19712,2,
19713,1,
19713,2,
19713,3,
19713,4,
19713,5,
19713,6,
19714,1,
19714,2,
19714,3,
19714,4,
19715,1,37686010
19716,1,
19718,1,
19722,1,
19726,1,
19729,1,
19732,1,74364203
19734,1,
19734,2,
19734,3,
19734,4,
19734,5,
19735,1,
19735,2,
19735,3,
19737,1,66993096245
19746,2,
19753,1,
19753,2,
19753,3,
19757,1,
19758,1,69809012705
19758,2,69809012705
19758,3,69809012705
19758,4,69809012705
19759,1,
19762,1,
19762,2,
19763,1,
19763,2,
19763,3,
19763,4,
19766,1,78206018102
19766,2,78206018102
19766,3,78206018102
19766,4,78206018102
19766,5,78206018102
19771,1,573018021
19773,1,
19775,1,
19775,2,
19776,1,
19777,1,52427044090
19777,2,52427044090
19777,3,52427044090
19777,4,52427044090
19777,5,52427044090
19777,6,52427044090
19778,1,
19778,2,
19778,3,
19779,1,
19781,1,69543037510
19781,2,69543037510
19781,3,69543037510
19784,1,
19785,1,
19785,3,
19786,1,
19786,2,
19786,3,
19786,4,
19787,1,69154068
19787,2,69154068
19787,3,69154068
19790,1,
19793,1,
19794,1,
19794,2,
19795,1,591320413
19796,1,
19797,1,52268030201
19797,2,52268030201
19798,1,
19802,1,
19802,2,
19802,3,
19802,5,
19805,1,
19805,2,
19806,1,
19807,1,
19807,2,
19810,1,
19810,2,
19810,3,
19813,1,
19813,2,
19813,3,
19813,4,
19813,5,
